time, body_id, mass, pos_x, pos_y, pos_z, vel_x, vel_y, vel_z
271.5, 9, 7.396e-09, 1.02212, 29.9986, -10.4207, -1.02602, 0.522666, 0.164974
272, 0, 1, 0.0114868, 0.000487048, -7.28127e-06, -0.000158987, -0.00258868, 6.35267e-06
272, 1, 3.0035e-06, -0.932163, -0.470026, 0.0014, 2.7805, -5.24876, 0.00610272
272, 2, 1.6601e-07, 0.389085, 0.418908, 0.013539, -4.39208, 5.39297, 0.769247
272, 3, 2.4478e-06, 0.71571, 0.271643, -0.0297011, -2.03301, 6.84644, 0.489288
272, 4, 3.2272e-07, 2.09342, -1.54794, -0.0237514, 3.30456, 2.02035, 0.065755
272, 5, 0.00095479, 4.80869, -1.57676, -0.136646, 0.839692, 2.70245, -0.0410494
272, 6, 0.00028588, 0.634988, 9.29026, -0.062383, -2.08801, 0.114554, 0.107841
272, 7, 4.3662e-05, 9.43881, 16.5718, 0.0173108, -1.25079, 0.709097, 0.0179154
272, 8, 5.1514e-05, -30.5049, -2.64395, 1.08647, 0.0986965, -1.12301, -0.00266076
272, 9, 7.396e-09, 0.508978, 30.2553, -10.3366, -1.02648, 0.504274, 0.171312
272.5, 0, 1, 0.0115863, -0.000830891, -8.76281e-06, 0.000563836, -0.00266194, -1.25879e-05
272.5, 1, 3.0035e-06, 0.922973, 0.379729, -0.00125492, -2.28909, 5.90874, -0.00749776
272.5, 2, 1.6601e-07, 0.277422, 0.519079, 0.0298801, -6.04407, 2.75211, 0.636841
272.5, 3, 2.4478e-06, -0.314406, -0.685412, -0.015827, 6.64791, -2.52971, -0.549277
272.5, 4, 3.2272e-07, 3.18578, -0.267945, 0.012073, 1.13847, 2.84157, 0.0719483
272.5, 5, 0.00095479, 5.03997, -0.18258, -0.15169, 0.0781312, 2.83863, -0.0187012
272.5, 6, 0.00028588, -0.410681, 9.29058, -0.00819155, -2.0904, -0.113391, 0.108704
272.5, 7, 4.3662e-05, 8.80683, 16.9145, 0.0262539, -1.27679, 0.661317, 0.0178526
272.5, 8, 5.1514e-05, -30.4503, -3.20497, 1.08495, 0.11962, -1.121, -0.00340583
272.5, 9, 7.396e-09, -0.00430759, 30.5029, -10.2494, -1.02662, 0.486079, 0.177479
273, 0, 1, 0.0120629, -0.00213006, -2.15648e-05, 0.00131437, -0.00247773, -3.68775e-05
273, 1, 3.0035e-06, -1.03155, -0.158127, 0.000973325, 1.01762, -5.848, 0.00826966
273, 2, 1.6601e-07, 0.0727294, 0.520146, 0.043253, -7.47006, -0.450124, 0.439186
273, 3, 2.4478e-06, -0.492496, 0.691819, 0.0682238, -4.90621, -3.9046, 0.10046
273, 4, 3.2272e-07, 3.30831, 1.12783, 0.0447354, -0.581291, 2.62829, 0.0564121
273, 5, 0.00095479, 4.8849, 1.22545, -0.155079, -0.694887, 2.75696, 0.00524747
273, 6, 0.00028588, -1.45113, 9.177, 0.0460988, -2.06712, -0.340564, 0.108235
273, 7, 4.3662e-05, 8.16232, 17.233, 0.0351592, -1.30097, 0.612584, 0.0177643
273, 8, 5.1514e-05, -30.3853, -3.76489, 1.08306, 0.140504, -1.11861, -0.0041498
273, 9, 7.396e-09, -0.517588, 30.7415, -10.1592, -1.02645, 0.468081, 0.183478
273.5, 0, 1, 0.0128779, -0.0033033, -4.51197e-05, 0.00198287, -0.00219182, -5.94494e-05
273.5, 1, 3.0035e-06, 0.996716, 0.0728896, -0.000879455, -0.331115, 6.33382, -0.00969228
273.5, 2, 1.6601e-07, -0.183162, 0.393228, 0.0483528, -7.3839, -4.82887, 0.0381687
273.5, 3, 2.4478e-06, 0.80391, 0.221805, -0.0375911, -1.20348, 6.44901, 0.416561
273.5, 4, 3.2272e-07, 2.66148, 2.26649, 0.0666472, -1.95564, 1.83923, 0.0295907
273.5, 5, 0.00095479, 4.35401, 2.53882, -0.146509, -1.41454, 2.46265, 0.0287977
273.5, 6, 0.00028588, -2.47355, 8.95066, 0.0998211, -2.01837, -0.563872, 0.106434
273.5, 7, 4.3662e-05, 7.50617, 17.5269, 0.044014, -1.3233, 0.562966, 0.0176506
273.5, 8, 5.1514e-05, -30.3098, -4.32351, 1.0808, 0.161342, -1.11583, -0.00489241
273.5, 9, 7.396e-09, -1.03071, 30.971, -10.066, -1.026, 0.450281, 0.189314
274, 0, 1, 0.0140209, -0.00425594, -7.93647e-05, 0.0025226, -0.0016079, -7.62689e-05
274, 1, 3.0035e-06, -1.02758, 0.169899, 0.000406912, -0.843028, -5.86938, 0.00969299
274, 2, 1.6601e-07, -0.420722, 0.117272, 0.0388051, -3.67394, -7.88711, -0.476242
274, 3, 2.4478e-06, -0.274056, -0.673505, -0.0174733, 6.747, -2.98857, -0.579745
274, 4, 3.2272e-07, 1.40491, 2.87172, 0.0725623, -3.00754, 0.468623, -0.00799873
274, 5, 0.00095479, 3.48928, 3.65688, -0.126677, -2.0211, 1.98159, 0.0499868
274, 6, 0.00028588, -3.46536, 8.61428, 0.152314, -1.94478, -0.780268, 0.103322
274, 7, 4.3662e-05, 6.83933, 17.7958, 0.0528056, -1.34374, 0.512531, 0.0175117
274, 8, 5.1514e-05, -30.224, -4.88066, 1.07817, 0.182127, -1.11267, -0.00563341
274, 9, 7.396e-09, -1.54354, 31.1918, -9.96989, -1.02526, 0.43268, 0.194989
274.5, 0, 1, 0.0153899, -0.00491515, -0.000122384, 0.00294285, -0.000984653, -9.30883e-05
274.5, 1, 3.0035e-06, 0.972786, -0.240711, -0.000450467, 1.66605, 6.12699, -0.0108668
274.5, 2, 1.6601e-07, -0.521769, -0.119856, 0.0239798, 0.316017, -7.14779, -0.665655
274.5, 3, 2.4478e-06, -0.32301, 0.726125, 0.0597058, -5.77759, -3.39468, 0.181761
274.5, 4, 3.2272e-07, -0.243869, 2.58772, 0.0560506, -3.40687, -1.79672, -0.0611712
274.5, 5, 0.00095479, 2.35977, 4.49639, -0.0972004, -2.46705, 1.35677, 0.0671241
274.5, 6, 0.00028588, -4.41436, 8.17204, 0.202932, -1.84734, -0.986818, 0.0989442
274.5, 7, 4.3662e-05, 6.16275, 18.0393, 0.0615215, -1.36227, 0.46135, 0.0173476
274.5, 8, 5.1514e-05, -30.1277, -5.43612, 1.07517, 0.202851, -1.10913, -0.00637255
274.5, 9, 7.396e-09, -2.05593, 31.4038, -9.87101, -1.02425, 0.415279, 0.200506
275, 0, 1, 0.0169198, -0.00522056, -0.000171158, 0.0031495, -0.000233282, -0.000103182
275, 1, 3.0035e-06, -0.920345, 0.482887, -0.000252312, -2.62046, -5.31188, 0.0100972
275, 2, 1.6601e-07, -0.491534, -0.292283, 0.0065422, 3.30379, -5.75783, -0.731982
275, 3, 2.4478e-06, 0.879564, 0.0482374, -0.0512724, -0.22424, 6.2156, 0.342934
275, 4, 3.2272e-07, -1.59853, 0.8738, 0.00942727, -1.21425, -5.09754, -0.121235
275, 5, 0.00095479, 1.05421, 4.99868, -0.0604378, -2.72174, 0.642266, 0.0789685
275, 6, 0.00028588, -5.30896, 7.62956, 0.251057, -1.72746, -1.18076, 0.0933619
275, 7, 4.3662e-05, 5.47739, 18.2571, 0.0701491, -1.37886, 0.409499, 0.0171589
275, 8, 5.1514e-05, -30.0211, -5.98972, 1.0718, 0.223508, -1.10521, -0.00710959
275, 9, 7.396e-09, -2.56774, 31.6071, -9.76941, -1.02298, 0.398078, 0.20587
275.5, 0, 1, 0.018498, -0.00514171, -0.000223617, 0.0031214, 0.000522261, -0.000104561
275.5, 1, 3.0035e-06, 0.85311, -0.528677, -1.27365e-05, 3.49918, 5.30694, -0.0109321
275.5, 2, 1.6601e-07, -0.345333, -0.407639, -0.0132202, 6.114, -3.88979, -0.743724
275.5, 3, 2.4478e-06, -0.275882, -0.719965, -0.0196351, 6.19678, -3.21591, -0.557449
275.5, 4, 3.2272e-07, -0.605626, -1.58012, -0.039184, 4.74608, -2.93932, -0.0362837
275.5, 5, 0.00095479, -0.327978, 5.13344, -0.0192341, -2.77307, -0.103628, 0.0848177
275.5, 6, 0.00028588, -6.13836, 6.9938, 0.296107, -1.58686, -1.35956, 0.086656
275.5, 7, 4.3662e-05, 4.78422, 18.4487, 0.0786763, -1.39348, 0.357055, 0.0169457
275.5, 8, 5.1514e-05, -29.9042, -6.54127, 1.06806, 0.244091, -1.1009, -0.00784429
275.5, 9, 7.396e-09, -3.07886, 31.8019, -9.66517, -1.02145, 0.381076, 0.211083
276, 0, 1, 0.0200379, -0.00469813, -0.000276455, 0.00298924, 0.00128536, -0.000104087
276, 1, 3.0035e-06, -0.720759, 0.749844, -0.000915955, -4.13737, -4.23075, 0.00951591
276, 2, 1.6601e-07, -0.0807376, -0.442096, -0.0333113, 8.71469, -0.640069, -0.617143
276, 3, 2.4478e-06, -0.254969, 0.683362, 0.0533138, -6.56478, -3.10854, 0.245952
276, 4, 3.2272e-07, 1.7259, -1.72813, -0.0281304, 3.81727, 1.60222, 0.0591767
276, 5, 0.00095479, -1.68575, 4.89922, 0.0233507, -2.62627, -0.824732, 0.0845082
276, 6, 0.00028588, -6.8927, 6.2729, 0.337542, -1.42758, -1.52098, 0.0789226
276, 7, 4.3662e-05, 4.08424, 18.614, 0.0870908, -1.40612, 0.304094, 0.0167085
276, 8, 5.1514e-05, -29.7771, -7.09056, 1.06396, 0.264594, -1.09622, -0.00857641
276, 9, 7.396e-09, -3.58916, 31.9882, -9.55835, -1.01969, 0.364275, 0.216148
276.5, 0, 1, 0.0214287, -0.00389005, -0.000326089, 0.00258325, 0.0018969, -9.58068e-05
276.5, 1, 3.0035e-06, 0.64938, -0.762088, 0.000402446, 4.98465, 3.95416, -0.00991419
276.5, 2, 1.6601e-07, 0.277045, -0.367478, -0.0495678, 7.80006, 4.07064, -0.133054
276.5, 3, 2.4478e-06, 0.855708, -0.15615, -0.0605323, 0.762879, 6.30478, 0.285849
276.5, 4, 3.2272e-07, 3.05279, -0.54712, 0.00632457, 1.5503, 2.79381, 0.0717045
276.5, 5, 0.00095479, -2.92441, 4.32113, 0.0642969, -2.30083, -1.47161, 0.0783485
276.5, 6, 0.00028588, -7.5632, 5.47604, 0.374876, -1.25188, -1.6631, 0.070271
276.5, 7, 4.3662e-05, 3.37843, 18.7527, 0.0953808, -1.41675, 0.250691, 0.0164474
276.5, 8, 5.1514e-05, -29.6397, -7.63743, 1.05949, 0.28501, -1.09116, -0.00930573
276.5, 9, 7.396e-09, -4.09851, 32.1662, -9.44904, -1.01769, 0.347673, 0.221068
277, 0, 1, 0.0226144, -0.00278957, -0.000370584, 0.00209645, 0.00248624, -8.0379e-05
277, 1, 3.0035e-06, -0.448646, 0.944542, -0.00150982, -5.24437, -2.73285, 0.00802938
277, 2, 1.6601e-07, 0.510108, -0.216343, -0.0509304, 4.08314, 6.16345, 0.294575
277, 3, 2.4478e-06, -0.396808, -0.730752, -0.0126681, 5.30372, -3.60898, -0.522564
277, 4, 3.2272e-07, 3.35536, 0.864459, 0.03958, -0.266925, 2.72376, 0.0589002
277, 5, 0.00095479, -3.96176, 3.4467, 0.100836, -1.82666, -2.00427, 0.0670176
277, 6, 0.00028588, -8.14226, 4.61328, 0.40768, -1.06225, -1.78434, 0.060822
277, 7, 4.3662e-05, 2.66782, 18.8647, 0.103534, -1.42536, 0.196922, 0.0161628
277, 8, 5.1514e-05, -29.4921, -8.18166, 1.05465, 0.305332, -1.08573, -0.010032
277, 9, 7.396e-09, -4.60681, 32.3359, -9.33731, -1.01547, 0.331271, 0.225847
277.5, 0, 1, 0.0235082, -0.00144537, -0.000407251, 0.00147534, 0.00287144, -6.45158e-05
277.5, 1, 3.0035e-06, 0.381566, -0.917756, 0.000766923, 5.97313, 2.20155, -0.00786991
277.5, 2, 1.6601e-07, 0.604897, -0.0419596, -0.041361, 0.669933, 6.62126, 0.554828
277.5, 3, 2.4478e-06, -0.285025, 0.663328, 0.0540519, -6.7694, -2.82683, 0.273457
277.5, 4, 3.2272e-07, 2.84722, 2.07617, 0.063366, -1.71316, 2.03525, 0.0346117
277.5, 5, 0.00095479, -4.73237, 2.34087, 0.130609, -1.24034, -2.39324, 0.0514564
277.5, 6, 0.00028588, -8.62357, 3.69538, 0.435588, -0.861343, -1.88352, 0.0507096
277.5, 7, 4.3662e-05, 1.95342, 18.9496, 0.11154, -1.43192, 0.142859, 0.015855
277.5, 8, 5.1514e-05, -29.3343, -8.72309, 1.04945, 0.325555, -1.07991, -0.010755
277.5, 9, 7.396e-09, -5.11395, 32.4975, -9.22322, -1.01304, 0.315067, 0.230487
278, 0, 1, 0.0240755, 5.41331e-05, -0.000433725, 0.00080173, 0.00309796, -4.35844e-05
278, 1, 3.0035e-06, -0.131075, 1.04728, -0.00196199, -5.83234, -0.967009, 0.0057396
278, 2, 1.6601e-07, 0.568608, 0.117248, -0.0247765, -2.52575, 6.57529, 0.755638
278, 3, 2.4478e-06, 0.764021, -0.262538, -0.0605807, 1.69097, 6.66619, 0.24686
278, 4, 3.2272e-07, 1.69321, 2.80785, 0.072461, -2.84591, 0.786097, -0.000225969
278, 5, 0.00095479, -5.1901, 1.08065, 0.151771, -0.582021, -2.61945, 0.0327725
278, 6, 0.00028588, -9.00219, 2.73359, 0.458303, -0.651979, -1.95974, 0.0400805
278, 7, 4.3662e-05, 1.23624, 19.0075, 0.119385, -1.43644, 0.0885789, 0.0155243
278, 8, 5.1514e-05, -29.1665, -9.26152, 1.0439, 0.345671, -1.07373, -0.0114745
278, 9, 7.396e-09, -5.61981, 32.651, -9.10685, -1.01039, 0.299062, 0.234992
278.5, 0, 1, 0.0242926, 0.00164188, -0.000449648, 3.88898e-05, 0.00319066, -1.88522e-05
278.5, 1, 3.0035e-06, 0.0767111, -0.980137, 0.00105239, 6.36351, 0.225507, -0.00501896
278.5, 2, 1.6601e-07, 0.38299, 0.284688, 0.00210795, -6.39627, 5.75849, 0.930102
278.5, 3, 2.4478e-06, -0.570784, -0.629671, 0.00334338, 4.52243, -4.23002, -0.506698
278.5, 4, 3.2272e-07, 0.0860299, 2.72718, 0.0606559, -3.44086, -1.28545, -0.0500499
278.5, 5, 0.00095479, -5.3093, -0.249855, 0.163061, 0.106857, -2.67361, 0.0121677
278.5, 6, 0.00028588, -9.27461, 1.73956, 0.475607, -0.437003, -2.01242, 0.0290875
278.5, 7, 4.3662e-05, 0.517318, 19.0382, 0.12706, -1.4389, 0.034156, 0.0151712
278.5, 8, 5.1514e-05, -28.9887, -9.79676, 1.03798, 0.365674, -1.06717, -0.0121903
278.5, 9, 7.396e-09, -6.12431, 32.7966, -8.98825, -1.00755, 0.283252, 0.239364
279, 0, 1, 0.0241466, 0.00320504, -0.000453858, -0.00060851, 0.00308266, 2.80685e-06
279, 1, 3.0035e-06, 0.200671, 1.04754, -0.00222384, -5.8438, 0.892091, 0.0028802
279, 2, 1.6601e-07, 0.0565637, 0.443401, 0.0372269, -8.69412, 1.48356, 0.691355
279, 3, 2.4478e-06, -0.293116, 0.728208, 0.0577407, -6.47596, -2.1387, 0.291427
279, 4, 3.2272e-07, -1.43813, 1.31, 0.0195996, -2.02734, -4.54486, -0.113877
279, 5, 0.00095479, -5.08501, -1.56417, 0.163826, 0.785157, -2.55534, -0.00911298
279, 6, 0.00028588, -9.43872, 0.725143, 0.487355, -0.219184, -2.04129, 0.0178778
279, 7, 4.3662e-05, -0.202318, 19.0416, 0.134553, -1.4393, -0.0203332, 0.0147962
279, 8, 5.1514e-05, -28.8009, -10.3286, 1.03171, 0.385558, -1.06025, -0.0129021
279, 9, 7.396e-09, -6.62733, 32.9343, -8.8675, -1.00451, 0.267638, 0.243606
279.5, 0, 1, 0.0236548, 0.0046936, -0.000445961, -0.00133124, 0.00280225, 2.60973e-05
279.5, 1, 3.0035e-06, -0.234377, -0.94342, 0.00123359, 6.11648, -1.77522, -0.00165103
279.5, 2, 1.6601e-07, -0.240393, 0.448558, 0.0565826, -7.10971, -2.72268, 0.209794
279.5, 3, 2.4478e-06, 0.709424, -0.246322, -0.056594, 2.31523, 6.99153, 0.225035
279.5, 4, 3.2272e-07, -0.988308, -1.26514, -0.0349984, 4.10903, -4.02874, -0.0642887
279.5, 5, 0.00095479, -4.53253, -2.77772, 0.154044, 1.41317, -2.27248, -0.0298186
279.5, 6, 0.00028588, -9.49377, -0.297772, 0.493472, -0.00116975, -2.04643, 0.00658929
279.5, 7, 4.3662e-05, -0.921638, 19.0178, 0.141853, -1.43764, -0.0748119, 0.0143999
279.5, 8, 5.1514e-05, -28.6031, -10.8569, 1.02508, 0.405316, -1.05296, -0.0136097
279.5, 9, 7.396e-09, -7.12879, 33.0642, -8.74467, -1.00129, 0.252218, 0.247723
280, 0, 1, 0.0228528, 0.00599669, -0.000427381, -0.00188035, 0.00240163, 4.92542e-05
280, 1, 3.0035e-06, 0.513985, 0.944916, -0.00226361, -5.27769, 2.66073, -0.000278403
280, 2, 1.6601e-07, -0.436841, 0.363166, 0.0613193, -4.39866, -5.01054, -0.170728
280, 3, 2.4478e-06, -0.673022, -0.456081, 0.0186188, 3.98259, -5.07476, -0.517665
280, 4, 3.2272e-07, 1.37621, -1.84315, -0.0332168, 4.2123, 1.11525, 0.0509632
280, 5, 0.00095479, -3.68646, -3.81177, 0.134308, 1.95354, -1.84062, -0.0487236
280, 6, 0.00028588, -9.44028, -1.3174, 0.493953, 0.214506, -2.02825, -0.00464729
280, 7, 4.3662e-05, -1.63961, 18.9668, 0.148949, -1.43392, -0.129203, 0.0139827
280, 8, 5.1514e-05, -28.3956, -11.3815, 1.0181, 0.42494, -1.04531, -0.0143127
280, 9, 7.396e-09, -7.62859, 33.1865, -8.6198, -0.997887, 0.23699, 0.251715
280.5, 0, 1, 0.0217904, 0.00706604, -0.000398755, -0.00234803, 0.00186856, 6.56589e-05
280.5, 1, 3.0035e-06, -0.520386, -0.811725, 0.00128618, 5.25654, -3.60074, 0.00189469
280.5, 2, 1.6601e-07, -0.496928, 0.237704, 0.0537039, -1.86589, -6.63942, -0.480264
280.5, 3, 2.4478e-06, -0.181688, 0.834332, 0.0560946, -6.20982, -1.17243, 0.325933
280.5, 4, 3.2272e-07, 2.90202, -0.790215, -0.000296762, 1.91908, 2.69867, 0.0720295
280.5, 5, 0.00095479, -2.5993, -4.59734, 0.105816, 2.37222, -1.28304, -0.0646589
280.5, 6, 0.00028588, -9.28005, -2.32225, 0.488854, 0.425436, -1.98744, -0.0157069
280.5, 7, 4.3662e-05, -2.35521, 18.8887, 0.155832, -1.42814, -0.183428, 0.0135453
280.5, 8, 5.1514e-05, -28.1782, -11.9022, 1.01077, 0.444423, -1.03729, -0.0150111
280.5, 9, 7.396e-09, -8.12664, 33.3013, -8.49297, -0.994315, 0.221952, 0.255586
281, 0, 1, 0.0205252, 0.00783442, -0.000361466, -0.00265629, 0.00118724, 8.05495e-05
281, 1, 3.0035e-06, 0.778303, 0.749158, -0.00208183, -4.19044, 4.16429, -0.00341456
281, 2, 1.6601e-07, -0.443848, 0.00501462, 0.0291687, 1.53073, -8.33357, -0.851086
281, 3, 2.4478e-06, 0.732276, -0.211833, -0.0564733, 2.59627, 6.74967, 0.194729
281, 4, 3.2272e-07, 3.36949, 0.616945, 0.0339586, 0.0268646, 2.78375, 0.0622073
281, 5, 0.00095479, -1.33946, -5.07896, 0.0703237, 2.63981, -0.630617, -0.0765525
281, 6, 0.00028588, -9.01602, -3.30123, 0.478295, 0.629357, -1.92496, -0.0264707
281, 7, 4.3662e-05, -3.06741, 18.7834, 0.162491, -1.42031, -0.237411, 0.0130883
281, 8, 5.1514e-05, -27.9512, -12.4188, 1.00309, 0.463759, -1.02892, -0.0157045
281, 9, 7.396e-09, -8.62287, 33.4085, -8.36423, -0.990579, 0.207104, 0.25934
281.5, 0, 1, 0.0191581, 0.00827328, -0.000318601, -0.00282985, 0.000547373, 9.20019e-05
281.5, 1, 3.0035e-06, -0.752219, -0.598647, 0.00120217, 3.86867, -5.06747, 0.00526076
281.5, 2, 1.6601e-07, -0.281268, -0.313769, -0.0101375, 6.04551, -6.41349, -0.967169
281.5, 3, 2.4478e-06, -0.666229, -0.33666, 0.0242662, 3.67634, -5.98916, -0.546826
281.5, 4, 3.2272e-07, 2.99312, 1.88475, 0.0598864, -1.47826, 2.19736, 0.0398325
281.5, 5, 0.00095479, 0.0114573, -5.21851, 0.030091, 2.73338, 0.0782395, -0.0834858
281.5, 6, 0.00028588, -8.65221, -4.24379, 0.462452, 0.824171, -1.84195, -0.0368274
281.5, 7, 4.3662e-05, -3.77518, 18.6513, 0.168917, -1.41045, -0.291072, 0.0126125
281.5, 8, 5.1514e-05, -27.7145, -12.931, 0.995064, 0.482941, -1.02018, -0.0163927
281.5, 9, 7.396e-09, -9.1172, 33.5084, -8.23365, -0.986685, 0.192444, 0.262977
282, 0, 1, 0.0177485, 0.00834638, -0.00027211, -0.00274954, -0.000213093, 9.38259e-05
282, 1, 3.0035e-06, 0.96779, 0.479477, -0.00171103, -2.69146, 5.25462, -0.00623279
282, 2, 1.6601e-07, -0.0232464, -0.493601, -0.04298, 7.55697, -1.9558, -0.661389
282, 3, 2.4478e-06, 0.020541, 0.871454, 0.0452284, -6.23003, -0.183633, 0.37958
282, 4, 3.2272e-07, 1.94139, 2.72433, 0.0720993, -2.67619, 1.06153, 0.00713221
282, 5, 0.00095479, 1.3625, -4.99882, -0.0122187, 2.63884, 0.79832, -0.0847696
282, 6, 0.00028588, -8.19368, -5.13999, 0.441553, 1.00796, -1.73977, -0.046674
282, 7, 4.3662e-05, -4.47752, 18.4924, 0.175101, -1.39856, -0.344335, 0.0121184
282, 8, 5.1514e-05, -27.4683, -13.4389, 0.986696, 0.501963, -1.0111, -0.0170754
282, 9, 7.396e-09, -9.60953, 33.601, -8.10128, -0.982638, 0.177969, 0.266502
282.5, 0, 1, 0.0164144, 0.00807969, -0.000224739, -0.00256422, -0.000876812, 9.25265e-05
282.5, 1, 3.0035e-06, -0.905956, -0.326209, 0.000978084, 2.09392, -6.02684, 0.0080725
282.5, 2, 1.6601e-07, 0.193554, -0.547662, -0.061782, 6.49073, 1.50155, -0.280637
282.5, 3, 2.4478e-06, 0.773763, -0.282465, -0.0629317, 2.962, 5.95804, 0.130167
282.5, 4, 3.2272e-07, 0.389002, 2.82186, 0.0646968, -3.4194, -0.832678, -0.0396241
282.5, 5, 0.00095479, 2.61845, -4.42671, -0.0536735, 2.3537, 1.47926, -0.0800371
282.5, 6, 0.00028588, -7.64638, -5.98061, 0.415878, 1.17902, -1.6199, -0.0559172
282.5, 7, 4.3662e-05, -5.17341, 18.307, 0.181033, -1.38467, -0.397123, 0.0116068
282.5, 8, 5.1514e-05, -27.2126, -13.9421, 0.977989, 0.520819, -1.00166, -0.0177525
282.5, 9, 7.396e-09, -10.0998, 33.6864, -7.96717, -0.978445, 0.163678, 0.269915
283, 0, 1, 0.0152293, 0.00748409, -0.000180212, -0.00215994, -0.00148113, 8.65316e-05
283, 1, 3.0035e-06, 1.06471, 0.162106, -0.00119341, -0.927735, 5.82607, -0.00844277
283, 2, 1.6601e-07, 0.300771, -0.492921, -0.0636912, 5.3742, 4.14647, 0.0299575
283, 3, 2.4478e-06, -0.626751, -0.335867, 0.0217696, 3.48596, -6.50739, -0.562204
283, 4, 3.2272e-07, -1.23948, 1.68511, 0.0293597, -2.61156, -3.92848, -0.103491
283, 5, 0.00095479, 3.68629, -3.53484, -0.0912591, 1.88968, 2.06861, -0.0693417
283, 6, 0.00028588, -7.01705, -6.75721, 0.38575, 1.3358, -1.48395, -0.064473
283, 7, 4.3662e-05, -5.86186, 18.0954, 0.186705, -1.36878, -0.449358, 0.0110785
283, 8, 5.1514e-05, -26.9475, -14.4405, 0.968945, 0.539502, -0.991876, -0.0184238
283, 9, 7.396e-09, -10.588, 33.7647, -7.83138, -0.974111, 0.149571, 0.273221
283.5, 0, 1, 0.0142872, 0.006619, -0.000140739, -0.00159472, -0.00193127, 7.08328e-05
283.5, 1, 3.0035e-06, -0.965955, -0.0215916, 0.000622661, 0.108677, -6.38398, 0.010076
283.5, 2, 1.6601e-07, 0.392392, -0.276684, -0.0499783, 3.71304, 7.46271, 0.436104
283.5, 3, 2.4478e-06, 0.185913, 0.805553, 0.0314159, -6.56318, 0.767157, 0.450832
283.5, 4, 3.2272e-07, -1.32026, -0.869508, -0.0279181, 3.10539, -4.93437, -0.090387
283.5, 5, 0.00095479, 4.48283, -2.38174, -0.12211, 1.27445, 2.51639, -0.0532354
283.5, 6, 0.00028588, -6.31317, -7.46217, 0.351532, 1.47701, -1.33362, -0.0722677
283.5, 7, 4.3662e-05, -6.54187, 17.8578, 0.192109, -1.35093, -0.500965, 0.0105341
283.5, 8, 5.1514e-05, -26.6731, -14.9339, 0.959566, 0.558006, -0.981744, -0.019089
283.5, 9, 7.396e-09, -11.0739, 33.836, -7.69396, -0.969642, 0.135644, 0.27642
284, 0, 1, 0.0136344, 0.00556618, -0.000108695, -0.000968773, -0.00227809, 5.43002e-05
284, 1, 3.0035e-06, 1.05987, -0.171692, -0.000596701, 0.926571, 5.82308, -0.0098422
284, 2, 1.6601e-07, 0.447558, 0.0708941, -0.0220342, -1.01972, 8.77413, 0.858133
284, 3, 2.4478e-06, 0.737896, -0.458397, -0.0699244, 3.55615, 5.13948, 0.0498883
284, 4, 3.2272e-07, 0.969772, -1.92592, -0.0371477, 4.57569, 0.484133, 0.0392838
284, 5, 0.00095479, 4.94272, -1.04907, -0.14377, 0.551511, 2.78093, -0.0327987
284, 6, 0.00028588, -5.54282, -8.08873, 0.31362, 1.60151, -1.17068, -0.0792371
284, 7, 4.3662e-05, -7.21246, 17.5946, 0.197236, -1.33113, -0.551869, 0.00997449
284, 8, 5.1514e-05, -26.3895, -15.4222, 0.949857, 0.576325, -0.971269, -0.0197478
284, 9, 7.396e-09, -11.5576, 33.9004, -7.55498, -0.965042, 0.121896, 0.279516
284.5, 0, 1, 0.0133409, 0.00440761, -8.66669e-05, -0.000250846, -0.00231376, 3.52734e-05
284.5, 1, 3.0035e-06, -0.925874, 0.284749, 0.000159651, -1.88811, -6.10287, 0.0111063
284.5, 2, 1.6601e-07, 0.329749, 0.381433, 0.013679, -5.10679, 6.15922, 0.884062
284.5, 3, 2.4478e-06, -0.648431, -0.376017, 0.0211302, 2.98212, -6.40916, -0.525447
284.5, 4, 3.2272e-07, 2.70177, -1.04606, -0.00678311, 2.32005, 2.55313, 0.0712248
284.5, 5, 0.00095479, 5.02578, 0.36398, -0.154445, -0.222576, 2.83487, -0.00959232
284.5, 6, 0.00028588, -4.7146, -8.63105, 0.272442, 1.70836, -0.996958, -0.0853271
284.5, 7, 4.3662e-05, -7.87267, 17.3061, 0.202081, -1.30941, -0.601997, 0.00940039
284.5, 8, 5.1514e-05, -26.0968, -15.9051, 0.93982, 0.594452, -0.960456, -0.0204001
284.5, 9, 7.396e-09, -12.0389, 33.9579, -7.41447, -0.960317, 0.108326, 0.28251
285, 0, 1, 0.0133847, 0.003252, -7.49527e-05, 0.000460134, -0.00225999, 1.13724e-05
285, 1, 3.0035e-06, 0.954136, -0.488472, 1.3907e-05, 2.68663, 5.2468, -0.0102985
285, 2, 1.6601e-07, 0.187691, 0.561577, 0.0391784, -6.11668, 2.63475, 0.630431
285, 3, 2.4478e-06, 0.226668, 0.722351, 0.0246602, -7.01826, 1.53218, 0.519822
285, 4, 3.2272e-07, 3.3506, 0.340696, 0.0280434, 0.353298, 2.8247, 0.0647481
285, 5, 0.00095479, 4.72231, 1.7492, -0.153217, -0.983668, 2.66997, 0.0144827
285, 6, 0.00028588, -3.83753, -9.0842, 0.228447, 1.79682, -0.814297, -0.0904927
285, 7, 4.3662e-05, -8.52156, 16.9927, 0.206635, -1.2858, -0.651275, 0.00881259
285, 8, 5.1514e-05, -25.7951, -16.3826, 0.929458, 0.612383, -0.949306, -0.0210457
