time, body_id, mass, pos_x, pos_y, pos_z, vel_x, vel_y, vel_z
14.7, 54, 6.30884e-05, 11.6905, -0.505551, 0.956512, 0.0411365, 1.83293, 0.173371
14.7, 55, 4.15071e-05, -7.23429, 6.46507, 0.380426, -1.37138, -1.50889, 0.0175586
14.7, 56, 8.77751e-05, 9.95935, 3.75065, -0.809405, -0.705345, 1.77708, -0.0926989
14.7, 57, 1.39243e-05, 9.22368, 2.06365, -1.05088, -0.529703, 1.96151, -0.0168501
14.7, 58, 3.51604e-05, 3.53523, -5.81113, -0.0957064, 2.06517, 1.21125, -0.0525709
14.7, 59, 5.97488e-05, -7.50581, 7.15478, 0.883226, -1.32383, -1.44456, 0.0774189
14.7, 60, 1.67812e-05, 11.0459, -3.79816, -2.22079, 0.582437, 1.69505, -0.326374
14.7, 61, 4.35418e-05, 7.13296, -2.252, 0.0986142, 0.748413, 2.20157, -0.0304309
14.7, 62, 9.37015e-05, 8.00095, -4.02242, -2.04226, 0.925774, 1.83251, 0.0995298
14.7, 63, 3.90296e-05, 6.83345, -4.06963, 0.564937, 1.11137, 1.88203, -0.292302
14.7, 64, 7.3802e-05, 6.69788, 11.0464, 0.911468, -1.48514, 0.877546, 0.269519
14.8, 0, 1, -0.0130387, 0.00842775, 0.000619587, -0.00141303, -0.00122084, 2.97982e-05
14.8, 1, 5.01249e-05, -4.94865, 7.2715, -0.512895, -1.76884, -1.17751, 0.0566229
14.8, 2, 4.00338e-05, -10.8018, -0.388523, 0.252276, 0.12311, -1.92968, -0.0158249
14.8, 3, 9.44697e-05, -10.412, 1.55124, -1.1609, -0.264877, -1.93051, -0.115051
14.8, 4, 6.55733e-05, -8.46803, -2.40095, -3.06252, 0.525103, -1.94109, 0.200631
14.8, 5, 9.7638e-05, 4.88617, -9.35428, 2.57059, 1.64593, 0.898068, 0.210741
14.8, 6, 6.56547e-05, -1.55697, -9.52808, 2.58166, 1.93365, -0.329884, 0.0231274
14.8, 7, 7.12277e-05, 8.21337, -6.07289, -1.99708, 1.09593, 1.59493, -0.154046
